"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"19 S熊谷店","P_4.00","1,670.9","318","88","212","317,558","50,349,376","12.7%","27.7%","15.9%","218.0%","14,171"
"20 S鴻巣店","P_4.00","1,247.6","301","65","225","239,606","44,526,748","18.0%","21.4%","18.6%","118.9%","10,888"
"21 S上里店","P_4.00","1,505.1","280","39","154","143,107","23,842,388","10.2%","14.1%","16.7%","137.7%","7,289"
"22 入間店","P_4.00","1,617.6","302","41","353","152,675","31,744,716","21.8%","13.7%","20.8%","62.9%","7,160"
"23 坂戸店","P_4.00","1,433.5","318","112","324","377,390","60,544,012","22.6%","35.1%","16.0%","155.3%","18,372"
"24 花園店","P_4.00","1,674.7","373","125","239","444,984","73,867,808","14.3%","33.5%","16.6%","234.9%","17,416"
"25 杉戸店","P_4.00","1,449.0","223","27","290","105,670","24,961,356","20.0%","12.0%","23.6%","59.9%","6,454"
"26 羽生店","P_4.00","837.9","199","25","80","100,711","20,136,000","9.6%","12.8%","20.0%","133.7%","7,021"
"27 千葉みなと店","P_4.00","1,867.8","277","34","480","131,177","27,934,536","25.7%","12.4%","21.3%","48.1%","6,451"
"28 浜野店","P_4.00","1,992.6","318","81","417","299,931","40,255,452","20.9%","25.5%","13.4%","122.1%","13,201"
"29 佐倉店","P_4.00","1,463.9","283","70","272","264,409","42,090,276","18.6%","24.7%","15.9%","133.2%","13,482"
"30 S東金店","P_4.00","1,330.6","300","124","333","417,243","6,815,656","25.0%","41.4%","1.6%","165.8%","22,377"
"32 旭店","P_4.00","456.9","221","18","63","65,752","16,168,360","13.7%","8.0%","24.6%","58.0%","3,988"
"33 妙典駅前店","P_4.00","1,589.8","142","37","352","154,154","23,380,200","22.1%","26.2%","15.2%","118.5%","14,492"
"34 ＷＡＫＯ鹿島店","P_4.00","1,119.2","318","100","190","290,435","48,377,315","17.0%","31.5%","16.5%","185.0%","16,401"
"35 神栖店","P_4.00","1,740.2","318","67","385","203,374","40,690,652","22.1%","21.1%","19.8%","95.2%","10,524"
"36 立川店","P_4.00","1,654.1","322","42","449","148,728","32,555,221","27.1%","12.9%","21.5%","47.7%","6,730"
"37 新小岩店","P_4.00","1,919.1","227","47","404","160,306","32,527,626","21.1%","20.5%","19.8%","97.4%","11,287"
"38 八王子北野店","P_4.00","1,817.9","88","11","440","45,984","10,163,035","24.2%","12.8%","21.7%","52.9%","7,176"
"40 錦糸町店","P_4.00","1,839.3","489","199","560","634,628","114,073,577","30.5%","40.7%","17.5%","133.7%","22,270"
"41 座間店","P_4.00","2,090.1","320","34","692","123,482","25,540,620","33.1%","10.7%","20.7%","32.5%","5,871"
"42 平塚駅前店","P_4.00","1,756.1","322","62","342","226,427","46,551,240","19.5%","19.2%","20.6%","98.8%","10,362"
"43 上永谷店","P_4.00","1,545.9","140","13","343","50,520","12,997,720","22.2%","9.0%","25.7%","40.4%","4,754"
"44 姫路店　","P_4.08","1,323.1","236","31","279","110,971","19,632,204","21.1%","13.2%","17.6%","62.8%","6,763"
"45 新開地店","P_4.00","1,204.1","401","139","287","428,823","73,183,389","23.8%","34.7%","17.0%","145.9%","18,059"
"46 仙台東店","P_4.00","1,842.7","257","65","375","247,151","50,610,231","20.3%","25.2%","20.3%","124.0%","14,254"
"47 仙台泉店","P_4.00","2,235.4","371","108","582","396,264","68,097,671","26.0%","29.1%","17.0%","111.8%","16,826"
"48 福岡本店","P_4.00","3,280.3","412","79","623","245,134","48,109,622","19.0%","19.1%","18.8%","100.7%","10,359"
"49 筑紫野店","P_4.00","2,857.5","634","131","639","385,316","77,117,927","22.4%","20.7%","19.4%","92.7%","10,617"
"50 福重店","P_4.00","2,555.9","327","79","536","255,127","55,153,062","21.0%","24.1%","21.2%","114.9%","13,071"
"51 伊都店","P_4.00","1,751.6","238","28","366","89,690","20,221,792","20.9%","11.6%","22.2%","55.6%","5,902"
"52 飯塚店","P_4.00","1,932.6","342","52","360","163,925","35,179,028","18.6%","15.2%","20.8%","81.7%","8,170"
"53 中間店","P_4.00","2,193.4","243","34","434","107,249","22,482,647","19.8%","14.0%","20.4%","70.9%","7,172"
"54 門司店","P_4.00","543.4","159","20","63","64,670","16,488,935","11.7%","12.6%","24.9%","107.7%","6,846"
"55 松浦店","P_4.00","239.6","160","10","13","32,767","9,765,643","5.3%","6.3%","29.5%","119.2%","3,158"
"56 佐々インター店","P_4.00","1,601.8","317","88","265","263,238","62,474,500","16.5%","27.7%","22.9%","167.6%","14,231"
"57 大野店","P_4.00","365.8","118","18","37","58,988","15,202,651","10.0%","15.2%","25.2%","151.7%","7,848"
"58 佐世保南店","P_4.00","1,194.5","251","76","260","226,229","48,842,330","21.8%","30.1%","21.0%","138.4%","16,194"
"59 大村店","P_4.00","817.3","199","57","145","172,035","30,858,767","17.7%","28.6%","17.1%","161.3%","15,570"
"60 諫早店","P_4.00","1,614.1","357","65","321","210,287","53,151,060","19.9%","18.3%","24.8%","91.8%","9,614"
"61 長与店","P_4.00","705.6","251","48","177","151,388","35,068,387","25.1%","19.2%","22.4%","76.5%","10,275"
"62 女神店","P_4.00","1,092.7","391","77","136","233,669","53,948,997","12.4%","19.7%","22.3%","158.5%","10,221"
"63 大分本店","P_4.00","2,481.9","263","25","371","80,838","16,546,274","15.0%","9.5%","20.0%","63.8%","4,984"
"64 南大分店","P_4.00","1,503.4","334","65","312","191,698","39,153,261","20.8%","19.6%","19.8%","94.3%","10,334"
"65 日向店","P_4.00","1,024.7","315","63","155","182,968","35,332,462","15.2%","20.1%","18.2%","132.5%","10,643"
"66 都城店","P_4.00","1,933.1","248","35","464","107,444","17,628,953","24.0%","14.3%","15.7%","59.5%","7,209"
"67 大淀店","P_4.00","2,419.0","395","121","598","319,882","58,613,134","24.7%","30.6%","17.6%","123.6%","16,045"
"68 延岡店","P_4.00","957.1","348","93","175","267,463","55,200,185","18.3%","26.7%","20.0%","145.7%","14,028"
"69 松橋インター店","P_4.00","764.8","259","32","153","117,576","28,134,100","20.0%","12.5%","23.9%","62.3%","6,750"
"70 八代店","P_4.00","1,061.7","293","62","170","207,879","34,928,000","16.1%","21.0%","16.8%","130.8%","11,052"
