"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"29 佐倉店","P_1.00","1,250.0","198","90","430","64,432","12,816,723","34.4%","45.7%","19.9%","132.7%","23,213"
"32 旭店","P_1.00","954.0","185","43","242","30,320","5,282,080","25.4%","23.2%","17.4%","91.2%","11,438"
"33 妙典駅前店","P_1.00","852.8","112","41","321","32,155","6,124,663","37.6%","36.7%","19.0%","97.5%","19,453"
"34 ＷＡＫＯ鹿島店","P_1.00","710.3","248","99","216","58,332","10,909,222","30.4%","40.1%","18.1%","132.1%","20,205"
"35 神栖店","P_1.00","932.3","177","63","311","40,440","10,031,659","33.3%","35.4%","24.2%","106.2%","18,290"
"36 立川店","P_1.00","792.1","238","71","305","45,105","10,349,300","38.5%","29.7%","22.1%","77.2%","15,677"
"37 新小岩店","P_1.00","1,688.8","250","103","507","63,600","14,920,142","30.0%","41.2%","22.8%","137.3%","21,067"
"38 八王子北野店","P_1.12","1,027.3","63","20","385","18,572","5,304,363","37.5%","32.3%","27.7%","86.1%","18,958"
"40 錦糸町店","P_1.00","651.2","161","76","271","52,237","15,604,022","41.6%","47.4%","29.1%","114.0%","25,423"
"41 座間店","P_1.00","932.0","252","88","434","68,881","17,401,839","46.5%","34.8%","25.3%","74.8%","18,153"
"42 平塚駅前店","P_1.00","995.6","195","72","370","55,148","13,676,080","37.1%","36.8%","24.8%","99.1%","19,215"
"43 上永谷店","P_1.00","734.6","131","51","310","40,330","10,350,750","42.2%","39.2%","25.7%","92.8%","20,453"
"44 姫路店　","P_1.02","902.4","200","67","329","41,664","7,722,824","36.5%","33.6%","18.4%","92.2%","16,167"
"45 新開地店","P_1.00","967.2","261","121","399","68,171","13,115,047","41.2%","46.6%","19.0%","113.0%","23,257"
"46 仙台東店","P_1.00","969.2","181","83","312","59,969","12,647,882","32.2%","45.7%","20.7%","141.9%","25,733"
"47 仙台泉店","P_1.00","877.3","163","86","310","65,810","15,985,191","35.3%","52.9%","24.0%","149.9%","30,092"
"48 福岡本店","P_1.00","2,008.6","248","125","810","75,031","20,084,033","40.3%","50.4%","25.3%","124.9%","26,268"
"49 筑紫野店","P_1.00","2,321.3","467","186","874","113,304","24,136,323","37.6%","39.8%","19.8%","105.7%","20,745"
"50 福重店","P_1.00","1,708.2","170","87","722","55,999","15,602,037","42.3%","51.1%","26.9%","120.8%","26,811"
"51 伊都店","P_1.00","1,637.5","239","81","635","51,406","10,303,242","38.8%","33.7%","19.0%","86.9%","18,166"
"52 飯塚店","P_1.00","2,012.2","350","131","712","72,082","17,303,264","35.4%","37.4%","22.7%","105.9%","18,825"
"53 中間店","P_1.00","1,340.8","206","89","495","47,367","11,450,643","36.9%","43.4%","22.9%","117.4%","21,184"
"54 門司店","P_1.00","586.5","202","66","177","35,870","8,459,846","30.2%","32.6%","22.1%","107.7%","16,149"
"55 松浦店","P_1.00","339.7","200","35","51","21,870","7,085,238","15.1%","17.3%","30.8%","114.5%","8,906"
"56 佐々インター店","P_1.00","1,428.3","194","123","534","64,326","10,080,928","37.4%","63.3%","13.1%","169.4%","31,937"
"57 大野店","P_1.00","572.1","198","69","140","41,050","9,631,749","24.4%","34.8%","21.9%","142.4%","17,564"
"58 佐世保南店","P_1.00","1,251.9","214","110","557","63,001","14,496,098","44.5%","51.6%","21.6%","116.0%","26,616"
"59 大村店","P_1.00","737.4","206","91","285","48,970","10,520,485","38.7%","44.3%","19.9%","114.6%","23,084"
"60 諫早店","P_1.00","1,449.1","319","128","566","76,366","20,156,344","39.0%","40.2%","25.1%","103.0%","21,112"
"61 長与店","P_1.00","596.0","216","111","300","63,060","17,210,032","50.3%","51.6%","25.4%","102.5%","26,054"
"62 女神店","P_1.00","1,222.1","315","167","451","98,506","27,203,823","36.9%","53.1%","25.6%","143.9%","26,980"
"63 大分本店","P_1.00","1,898.0","261","104","574","58,114","13,405,309","30.2%","39.8%","21.5%","131.5%","20,297"
"64 南大分店","P_1.00","870.8","263","108","319","60,156","13,168,927","36.6%","41.2%","20.7%","112.5%","21,330"
"65 日向店","P_1.00","1,240.4","271","115","415","62,468","14,789,830","33.4%","42.5%","21.2%","127.3%","21,217"
"66 都城店","P_1.00","1,721.3","286","96","754","55,130","14,510,323","43.8%","33.7%","24.6%","77.0%","17,636"
"67 大淀店","P_1.00","1,651.1","310","154","839","83,943","18,832,618","50.8%","49.8%","21.2%","97.9%","25,341"
"68 延岡店","P_1.00","1,084.5","233","95","427","51,866","10,831,316","39.3%","41.0%","19.1%","104.1%","20,970"
"69 松橋インター店","P_1.00","1,128.2","203","63","396","40,291","7,477,000","35.1%","31.2%","18.6%","88.9%","16,223"
"70 八代店","P_1.00","1,739.4","241","119","613","70,896","14,001,000","35.3%","49.4%","19.7%","140.1%","24,398"
