"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"26 羽生店","P_4.00","843.4","198","30","96","120,163","24,035,200","11.4%","15.3%","20.0%","134.1%","8,308"
"27 千葉みなと店","P_4.00","1,867.6","278","41","546","156,368","33,527,292","29.2%","14.7%","21.4%","50.2%","7,576"
"28 浜野店","P_4.00","1,989.9","315","76","460","296,368","46,959,672","23.1%","24.2%","15.8%","104.7%","12,863"
"29 佐倉店","P_4.00","1,454.9","284","75","303","286,714","43,816,588","20.9%","26.6%","15.3%","127.4%","14,372"
"30 S東金店","P_4.00","1,348.9","298","151","396","452,767","-9,883,768","29.3%","50.6%","-2.2%","172.3%","25,836"
"32 旭店","P_4.00","445.4","223","20","71","76,515","13,515,180","15.9%","8.8%","17.7%","54.9%","4,444"
"33 妙典駅前店","P_4.00","1,595.1","147","40","387","166,744","29,199,740","24.3%","27.1%","17.5%","111.8%","15,333"
"34 ＷＡＫＯ鹿島店","P_4.00","1,118.5","318","109","213","321,364","48,989,281","19.1%","34.2%","15.1%","179.3%","17,898"
"35 神栖店","P_4.00","1,737.3","318","77","426","238,798","26,382,763","24.5%","24.3%","10.8%","99.0%","12,308"
"36 立川店","P_4.00","1,655.3","320","43","488","157,593","36,991,376","29.5%","13.6%","23.0%","46.0%","6,943"
"37 新小岩店","P_4.00","1,920.0","228","51","437","179,772","39,009,554","22.8%","22.4%","21.2%","98.5%","12,428"
"38 八王子北野店","P_4.00","1,850.9","87","13","491","56,266","17,258,609","26.5%","14.7%","30.3%","55.5%","8,413"
"40 錦糸町店","P_4.00","1,828.7","479","210","606","681,962","126,442,643","33.1%","44.0%","18.1%","132.7%","24,081"
"41 座間店","P_4.00","2,088.6","319","43","774","156,219","36,928,384","37.1%","13.6%","23.6%","36.7%","7,179"
"42 平塚駅前店","P_4.00","1,754.6","322","69","380","253,916","51,203,016","21.6%","21.3%","20.2%","98.5%","11,563"
"43 上永谷店","P_4.00","1,545.5","140","15","377","61,609","15,233,880","24.4%","10.7%","24.7%","44.1%","5,637"
"44 姫路店　","P_4.08","1,323.7","237","36","311","132,048","27,902,807","23.5%","15.4%","21.1%","65.6%","7,794"
"45 新開地店","P_4.00","1,179.6","378","148","323","475,208","78,198,081","27.3%","39.2%","16.4%","143.5%","20,577"
"46 仙台東店","P_4.00","1,858.4","257","66","404","266,656","50,930,185","21.7%","25.8%","18.9%","118.9%","14,958"
"47 仙台泉店","P_4.00","2,592.2","371","116","715","448,096","81,487,240","27.6%","31.4%","18.0%","113.7%","18,760"
"48 福岡本店","P_4.00","3,301.6","438","89","678","286,766","49,575,306","20.5%","20.4%","16.6%","99.2%","11,196"
"49 筑紫野店","P_4.00","2,885.4","629","141","697","437,050","92,075,213","24.2%","22.4%","20.5%","92.9%","11,796"
"50 福重店","P_4.00","2,618.7","357","86","586","293,388","70,292,632","22.4%","24.0%","23.6%","107.2%","12,994"
"51 伊都店","P_4.00","1,777.2","240","31","388","103,271","24,875,166","21.8%","13.0%","23.8%","59.6%","6,714"
"52 飯塚店","P_4.00","1,995.1","402","64","394","207,025","46,567,260","19.7%","16.0%","22.0%","80.9%","8,598"
"53 中間店","P_4.00","2,195.2","244","36","465","121,535","26,602,575","21.2%","14.8%","21.4%","69.6%","7,943"
"54 門司店","P_4.00","542.6","159","21","68","70,047","17,750,879","12.5%","13.2%","24.8%","106.0%","7,043"
"55 松浦店","P_4.00","239.2","160","12","14","39,916","11,347,991","6.0%","7.3%","28.0%","121.5%","3,662"
"56 佐々インター店","P_4.00","1,606.1","320","96","287","293,765","67,668,262","17.9%","29.9%","22.3%","167.2%","15,421"
"57 大野店","P_4.00","390.3","119","20","39","71,242","18,818,744","9.9%","17.1%","25.9%","172.9%","9,028"
"58 佐世保南店","P_4.00","1,196.3","251","80","281","259,215","56,896,269","23.5%","32.1%","21.3%","136.5%","17,467"
"59 大村店","P_4.00","818.4","199","61","153","194,426","35,590,959","18.7%","30.5%","17.6%","163.0%","16,921"
"60 諫早店","P_4.00","1,614.3","358","72","353","239,049","61,279,898","21.9%","20.1%","25.3%","92.1%","10,639"
"61 長与店","P_4.00","705.7","251","55","199","178,474","42,031,218","28.2%","22.0%","22.7%","78.1%","11,668"
"62 女神店","P_4.00","1,089.7","390","85","152","273,308","69,021,310","14.0%","21.7%","24.5%","155.5%","11,374"
"63 大分本店","P_4.00","2,479.8","262","28","412","96,913","20,159,440","16.6%","10.8%","20.3%","65.2%","5,800"
"64 南大分店","P_4.00","1,500.2","333","69","338","206,527","39,914,440","22.5%","20.8%","18.7%","92.3%","10,922"
"65 日向店","P_4.00","1,019.2","313","71","178","210,029","39,991,266","17.5%","22.8%","18.0%","130.5%","11,811"
"66 都城店","P_4.00","1,934.9","254","39","553","122,290","19,484,404","28.6%","15.4%","15.3%","53.9%","7,889"
"67 大淀店","P_4.00","2,418.0","394","124","653","351,265","54,526,978","27.0%","31.5%","14.9%","116.5%","16,398"
"68 延岡店","P_4.00","956.5","348","104","199","311,539","62,983,812","20.8%","30.0%","19.7%","144.1%","16,129"
"69 松橋インター店","P_4.00","771.2","265","36","164","138,489","29,159,800","21.3%","13.7%","21.1%","64.4%","7,533"
"70 八代店","P_4.00","1,087.8","319","68","185","236,935","39,929,400","17.0%","21.4%","16.9%","125.4%","11,309"
