"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"24 花園店","S_21.74","1,449.3","397","161","429","431,046","68,078,088","29.6%","40.5%","15.8%","137.0%","10,106"
"25 杉戸店","S_21.74","1,613.5","344","97","575","255,995","34,092,111","35.6%","28.1%","13.3%","78.9%","7,145"
"26 羽生店","S_21.74","1,232.5","307","74","296","186,772","24,234,761","24.0%","24.2%","13.0%","101.0%","6,004"
"27 千葉みなと店","S_21.74","2,335.1","377","102","1,113","282,933","29,045,043","47.6%","27.0%","10.3%","56.6%","6,947"
"28 浜野店","S_21.74","2,301.6","325","159","938","410,432","42,770,654","40.7%","48.9%","10.4%","120.0%","12,565"
"29 佐倉店","S_21.74","1,962.1","306","140","626","369,799","43,147,067","31.9%","45.7%","11.7%","143.2%","11,498"
"30 S東金店","S_21.74","1,388.9","420","238","564","565,597","20,599,173","40.6%","56.6%","3.6%","139.4%","14,907"
"32 旭店","S_21.74","546.1","220","58","138","167,150","21,943,179","25.3%","26.2%","13.1%","103.7%","6,437"
"33 妙典駅前店","S_21.74","2,328.4","311","122","949","335,792","41,121,347","40.8%","39.3%","12.2%","96.4%","10,169"
"34 ＷＡＫＯ鹿島店","S_21.74","1,661.5","273","102","463","241,031","33,617,231","27.9%","37.4%","13.4%","134.4%","9,552"
"35 神栖店","S_21.74","1,850.5","402","169","697","392,431","56,427,831","37.7%","41.9%","13.9%","111.3%","11,043"
"36 立川店","S_21.74","2,182.3","409","100","781","236,672","29,069,923","35.8%","24.6%","11.0%","68.7%","6,474"
"37 新小岩店","S_21.74","2,099.7","279","110","838","255,974","40,415,491","39.9%","39.6%","14.9%","99.2%","10,196"
"38 八王子北野店","S_21.74","2,274.9","374","107","935","254,083","37,522,402","41.1%","28.6%","13.7%","69.6%","7,448"
"40 錦糸町店","S_21.74","2,184.8","361","214","1,018","476,938","48,161,428","46.6%","59.3%","8.9%","127.1%","15,252"
"41 座間店","S_21.74","1,832.9","356","104","909","282,124","35,527,455","49.6%","29.1%","12.6%","58.7%","7,503"
"42 平塚駅前店","S_21.74","1,651.3","379","136","654","388,249","46,241,132","39.6%","35.8%","11.9%","90.3%","9,380"
"43 上永谷店","S_21.74","1,344.8","251","51","475","146,984","19,405,522","35.3%","20.4%","13.2%","57.8%","5,329"
"44 姫路店　","S_21.74","1,698.1","390","153","667","349,349","37,487,147","39.3%","39.3%","10.4%","100.1%","9,733"
"45 新開地店","S_20.00","1,801.3","586","282","775","609,835","71,557,948","43.0%","48.2%","11.4%","112.0%","12,020"
"46 仙台東店","S_21.74","2,319.3","365","136","781","370,009","52,229,398","33.7%","37.1%","13.6%","110.4%","10,979"
"47 仙台泉店","S_21.74","2,533.6","336","143","947","402,906","52,604,729","37.4%","42.5%","12.7%","113.6%","12,493"
"48 福岡本店","S_21.74","4,096.7","519","219","1,622","483,654","55,256,537","39.6%","42.2%","9.7%","106.5%","10,908"
"49 筑紫野店","S_21.74","3,905.0","642","208","1,441","466,227","71,337,292","36.9%","32.4%","13.6%","87.9%","8,294"
"50 福重店","S_21.74","3,761.4","420","175","1,478","391,120","73,868,994","39.3%","41.8%","17.5%","106.4%","10,637"
"51 伊都店","S_21.74","2,074.6","361","99","804","223,993","34,684,310","38.8%","27.4%","13.9%","70.8%","6,980"
"52 飯塚店","S_21.74","2,643.5","559","138","925","312,636","55,176,608","35.0%","24.7%","15.6%","70.6%","6,302"
"53 中間店","S_21.74","2,506.4","336","123","926","267,587","44,518,779","36.9%","36.8%","15.0%","99.6%","9,354"
"54 門司店","S_21.74","699.6","221","50","176","115,584","22,714,629","25.2%","22.8%","17.9%","90.5%","5,697"
"55 松浦店","S_21.74","364.9","241","42","65","92,184","23,028,336","17.8%","17.4%","23.7%","97.9%","4,141"
"56 佐々インター店","S_21.74","2,032.5","464","198","700","437,175","79,895,312","34.4%","42.6%","16.3%","123.8%","10,377"
"57 大野店","S_21.74","623.9","217","49","131","121,572","25,859,447","21.0%","22.7%","19.9%","107.6%","6,050"
"58 佐世保南店","S_21.74","1,493.8","351","152","613","319,960","58,645,689","41.1%","43.3%","16.9%","105.4%","10,805"
"59 大村店","S_21.74","1,022.0","275","118","333","260,424","43,211,609","32.6%","43.0%","14.8%","131.8%","10,676"
"60 諫早店","S_21.74","2,214.6","479","146","790","328,770","64,500,496","35.7%","30.5%","17.9%","85.5%","7,509"
"61 長与店","S_21.74","817.6","344","148","389","330,324","58,175,574","47.6%","42.9%","15.5%","90.3%","10,833"
"62 女神店","S_21.74","1,347.0","476","184","440","400,885","77,278,222","32.7%","38.6%","17.5%","118.2%","9,379"
"63 大分本店","S_21.74","3,095.2","345","95","971","206,379","30,158,358","31.4%","27.7%","12.6%","88.1%","6,953"
"64 南大分店","S_21.74","1,889.8","366","140","667","304,543","34,729,439","35.3%","38.3%","9.4%","108.5%","9,775"
"65 日向店","S_20.00","1,105.8","377","144","361","284,121","43,770,328","32.6%","38.3%","12.7%","117.5%","9,583"
"66 都城店","S_21.74","2,376.4","440","102","824","221,217","36,129,334","34.7%","23.3%","14.5%","67.1%","5,702"
"67 大淀店","S_21.74","3,091.1","551","233","1,099","457,511","38,763,297","35.6%","42.3%","6.3%","119.1%","10,479"
"68 延岡店","S_20.00","1,099.8","393","160","367","306,015","46,927,661","33.3%","40.7%","12.9%","122.0%","10,086"
"69 松橋インター店","S_21.74","972.0","338","99","343","247,170","27,354,128","35.3%","29.4%","11.1%","83.2%","7,372"
"70 八代店","S_21.74","1,229.7","436","157","375","375,510","38,942,676","30.5%","36.0%","10.4%","118.1%","8,701"
