"店舗名","種別","商圏総台数","台数","自店客数","商圏客数","売上合計(千円)","補粗利合計","商圏稼動率","自店稼動率","利益率","自店支持率","アウト"
"27 千葉みなと店","S_21.74","2,244.9","325","86","1,004","235,477","25,382,041","44.7%","26.4%","10.8%","59.0%","6,682"
"28 浜野店","S_21.74","2,330.0","324","130","825","346,471","38,489,523","35.4%","40.2%","11.1%","113.6%","10,326"
"29 佐倉店","S_21.74","1,971.6","290","129","602","327,214","34,042,890","30.5%","44.4%","10.4%","145.5%","11,428"
"30 S東金店","S_21.74","1,388.2","419","218","505","507,168","-2,037,087","36.4%","52.1%","-0.4%","143.3%","13,644"
"32 旭店","S_21.74","531.9","220","52","130","149,451","17,743,212","24.4%","23.7%","11.9%","97.1%","5,872"
"33 妙典駅前店","S_21.74","2,128.3","309","102","853","286,807","36,055,087","40.1%","32.9%","12.6%","82.1%","8,758"
"34 ＷＡＫＯ鹿島店","S_21.74","1,616.1","261","89","419","198,139","33,836,475","26.0%","34.0%","16.7%","131.0%","8,457"
"35 神栖店","S_21.74","2,206.6","370","144","719","322,224","56,047,956","32.6%","38.8%","16.8%","119.1%","10,125"
"36 立川店","S_21.74","2,178.0","405","89","725","217,359","33,683,918","33.3%","22.0%","14.3%","66.2%","5,908"
"37 新小岩店","S_21.74","2,004.8","279","94","751","222,840","44,352,685","37.5%","33.8%","19.1%","90.2%","8,574"
"38 八王子北野店","S_21.74","2,274.1","404","104","841","237,788","36,094,949","37.0%","25.6%","14.2%","69.3%","6,690"
"40 錦糸町店","S_21.74","2,267.1","444","181","897","426,073","61,864,952","39.6%","40.8%","13.4%","103.0%","10,480"
"41 座間店","S_21.74","1,787.8","353","93","812","252,824","35,313,741","45.4%","26.5%","14.0%","58.2%","6,928"
"42 平塚駅前店","S_21.74","1,637.0","377","133","590","369,763","53,281,978","36.1%","35.3%","14.4%","97.8%","9,206"
"43 上永谷店","S_21.74","1,344.5","251","49","440","137,831","17,732,718","32.7%","19.7%","12.9%","60.1%","5,080"
"44 姫路店　","S_21.74","1,699.2","390","141","613","311,154","40,786,167","36.1%","36.1%","12.9%","100.1%","9,035"
"45 新開地店","S_20.00","1,810.3","585","251","714","526,570","61,513,267","39.4%","43.0%","11.4%","109.0%","10,748"
"46 仙台東店","S_21.74","2,326.0","364","131","758","359,441","50,753,109","32.6%","35.9%","13.7%","110.3%","10,691"
"47 仙台泉店","S_21.74","2,496.0","355","134","890","371,263","49,885,919","35.6%","37.6%","13.1%","105.5%","11,087"
"48 福岡本店","S_21.74","4,086.1","519","188","1,393","417,849","69,087,147","34.1%","36.2%","15.0%","106.3%","9,241"
"49 筑紫野店","S_21.74","3,832.4","632","206","1,381","440,880","73,417,913","36.0%","32.5%","15.1%","90.3%","8,216"
"50 福重店","S_21.74","3,677.9","419","153","1,389","330,446","57,759,568","37.8%","36.5%","16.1%","96.5%","9,282"
"51 伊都店","S_21.74","1,990.9","358","83","726","187,788","29,099,358","36.5%","23.2%","14.1%","63.6%","5,873"
"52 飯塚店","S_21.74","2,478.2","558","141","873","300,705","47,599,634","35.2%","25.3%","13.9%","71.7%","6,288"
"53 中間店","S_21.74","2,724.5","335","115","926","242,474","35,888,594","34.0%","34.4%","13.3%","101.3%","8,702"
"54 門司店","S_21.74","698.7","221","52","167","110,146","22,909,856","24.0%","23.7%","19.4%","98.8%","5,849"
"55 松浦店","S_21.74","345.4","238","41","63","93,317","22,411,588","18.2%","17.1%","23.0%","94.2%","4,254"
"56 佐々インター店","S_21.74","2,012.2","463","201","690","438,459","76,104,639","34.3%","43.4%","15.5%","126.6%","10,778"
"57 大野店","S_21.74","614.0","216","54","148","133,014","28,751,061","24.1%","25.1%","20.3%","103.9%","6,713"
"58 佐世保南店","S_21.74","1,491.6","351","143","601","301,733","62,691,631","40.3%","40.7%","19.5%","101.1%","10,170"
"59 大村店","S_21.74","1,012.2","274","118","323","248,808","39,816,267","31.9%","43.1%","14.3%","135.0%","10,654"
"60 諫早店","S_21.74","2,178.4","470","139","757","299,917","54,127,443","34.7%","29.6%","16.5%","85.1%","7,421"
"61 長与店","S_21.74","800.4","345","139","352","300,212","56,597,067","44.0%","40.4%","17.0%","91.7%","10,186"
"62 女神店","S_21.74","1,317.3","478","181","438","377,066","78,613,484","33.3%","37.9%","19.0%","114.0%","9,287"
"63 大分本店","S_21.74","2,947.5","346","88","891","188,154","23,550,052","30.2%","25.4%","10.8%","84.2%","6,453"
"64 南大分店","S_21.74","1,728.0","364","126","607","269,674","40,995,863","35.1%","34.7%","13.5%","98.7%","8,760"
"65 日向店","S_20.00","1,072.1","345","126","319","243,360","35,584,392","29.8%","36.6%","12.3%","122.8%","9,166"
"66 都城店","S_21.74","2,352.1","436","102","802","214,092","34,558,320","34.1%","23.5%","14.6%","68.8%","5,817"
"67 大淀店","S_21.74","3,003.3","547","188","970","361,052","27,737,017","32.3%","34.4%","5.8%","106.5%","8,544"
"68 延岡店","S_20.00","1,097.4","393","126","333","243,740","38,166,616","30.3%","32.1%","13.7%","105.7%","7,938"
"69 松橋インター店","S_21.74","971.8","338","107","355","258,010","32,620,871","36.5%","31.7%","12.6%","86.9%","7,897"
"70 八代店","S_21.74","1,243.8","437","155","371","369,186","39,303,632","29.8%","35.6%","10.6%","119.3%","8,768"
